"","Country.Code","Year","lifeexpectancy_over_energy"
"857","BGD",1979,Inf
"858","BGD",1980,Inf
"859","BGD",1981,Inf
"860","BGD",1982,Inf
"861","BGD",1983,Inf
"862","BGD",1984,Inf
"863","BGD",1985,Inf
"864","BGD",1986,Inf
"865","BGD",1987,Inf
"866","BGD",1988,Inf
"867","BGD",1989,Inf
"868","BGD",1990,0.000159253430608354
"869","BGD",1991,0.000165749038240825
"870","BGD",1992,0.000193339967306307
"871","BGD",1993,0.000234018051802439
"872","BGD",1994,0.000279078569883646
"873","BGD",1995,0.000308933152958044
"874","BGD",1996,0.000307820856416679
"875","BGD",1997,0.000311315430757938
"876","BGD",1998,0.000324485735377318
"877","BGD",1999,0.000335880921432727
"878","BGD",2000,0.000333006951846719
"879","BGD",2001,0.000333928085904663
"880","BGD",2002,0.000329397707413414
"881","BGD",2003,0.000321520601734169
"882","BGD",2004,0.00031241383612845
"883","BGD",2005,0.000314213100355278
"884","BGD",2006,0.000296758123222796
"885","BGD",2007,0.000305013144683062
"886","BGD",2008,0.000306946896585593
"887","BGD",2009,0.000326073961797809
"888","BGD",2010,0.000313565451149166
"889","BGD",2011,0.000296637250953616
"890","BGD",2012,0.000288061879044312
"891","BGD",2013,0.000325432896788939
"892","BGD",2014,0.000320100520080211
"893","BGD",2015,Inf
"894","BGD",2016,Inf
"895","BGD",2017,Inf
"896","BGD",2018,Inf
"897","BGD",2019,Inf
"898","BGD",2020,Inf
"899","BGD",2021,Inf
"900","BGD",2022,Inf
"901","BGR",1973,0.000196043604314091
"902","BGR",1974,0.000200802304182581
"903","BGR",1975,0.000209469383237004
"904","BGR",1976,0.000197748560141233
"905","BGR",1977,0.000198321643757637
"906","BGR",1978,0.000188961033018953
"907","BGR",1979,0.000184249804340912
"908","BGR",1980,0.000193406559374418
"909","BGR",1981,0.00020758554721801
"910","BGR",1982,0.000215350498166104
"911","BGR",1983,0.000219631461304617
"912","BGR",1984,0.000211243867669831
"913","BGR",1985,0.000207249556370396
"914","BGR",1986,0.000198048036341779
"915","BGR",1987,0.000199901910646349
"916","BGR",1988,0.000202940984884243
"917","BGR",1989,0.000200623717704566
"918","BGR",1990,0.000200369579109672
"919","BGR",1991,0.000199319592244956
"920","BGR",1992,0.000188466992878804
"921","BGR",1993,0.000191747905543842
"922","BGR",1994,0.000181250708401729
"923","BGR",1995,0.000178446994648539
"924","BGR",1996,0.000169783234361389
"925","BGR",1997,0.000166562288707362
"926","BGR",1998,0.000167762468980396
"927","BGR",1999,0.000169258559344222
"928","BGR",2000,0.000167567468933209
"929","BGR",2001,0.000168612649307884
"930","BGR",2002,0.000178083826925793
"931","BGR",2003,0.000171734443476427
"932","BGR",2004,0.000173431423414431
"933","BGR",2005,0.000174598107160041
"934","BGR",2006,0.00017731495287606
"935","BGR",2007,0.000181751299662117
"936","BGR",2008,0.000179662657937
"937","BGR",2009,0.000190509839601956
"938","BGR",2010,0.000178717386810705
"939","BGR",2011,0.00019637429632596
"940","BGR",2012,0.000208441324898094
"941","BGR",2013,0.000204103549647099
"942","BGR",2014,0.000214518382475549
"943","BGR",2015,0.000215453472902988
"944","BGR",2016,Inf
"945","BGR",2017,Inf
"946","BGR",2018,Inf
"947","BGR",2019,Inf
"948","BGR",2020,Inf
"949","BGR",2021,Inf
"950","BGR",2022,Inf
"951","BHR",1973,Inf
"952","BHR",1974,Inf
"953","BHR",1975,Inf
"954","BHR",1976,Inf
"955","BHR",1977,Inf
"956","BHR",1978,Inf
"957","BHR",1979,Inf
"958","BHR",1980,Inf
"959","BHR",1981,Inf
"960","BHR",1982,Inf
"961","BHR",1983,Inf
"962","BHR",1984,Inf
"963","BHR",1985,Inf
"964","BHR",1986,Inf
"965","BHR",1987,Inf
"966","BHR",1988,Inf
"967","BHR",1989,Inf
"968","BHR",1990,0.00185634973542006
"969","BHR",1991,Inf
"970","BHR",1992,Inf
"971","BHR",1993,Inf
"972","BHR",1994,Inf
"973","BHR",1995,Inf
"974","BHR",1996,Inf
"975","BHR",1997,Inf
"976","BHR",1998,Inf
"977","BHR",1999,Inf
"978","BHR",2000,Inf
"979","BHR",2001,Inf
"980","BHR",2002,Inf
"981","BHR",2003,Inf
"982","BHR",2004,0.00171658802705411
"983","BHR",2005,0.00170537232230246
"984","BHR",2006,0.00169140904221901
"985","BHR",2007,0.00173847828487062
"986","BHR",2008,Inf
"987","BHR",2009,Inf
"988","BHR",2010,Inf
"989","BHR",2011,Inf
"990","BHR",2012,Inf
"991","BHR",2013,Inf
"992","BHR",2014,Inf
"993","BHR",2015,Inf
"994","BHR",2016,Inf
"995","BHR",2017,Inf
"996","BHR",2018,Inf
"997","BHR",2019,Inf
"998","BHR",2020,Inf
"999","BHR",2021,Inf
"1000","BHR",2022,Inf
"1001","BHS",1973,0.00276128011842341
"1002","BHS",1974,0.00281914029760328
"1003","BHS",1975,0.00256657593808619
"1004","BHS",1976,0.00286032849203804
"1005","BHS",1977,0.00286154562750266
"1006","BHS",1978,0.00278686316337259
"1007","BHS",1979,0.00255382511520181
"1008","BHS",1980,0.00277757166673955
"1009","BHS",1981,0.00286755667513087
"1010","BHS",1982,0.00283825437429471
"1011","BHS",1983,0.00290305237901406
"1012","BHS",1984,0.0029364743028161
"1013","BHS",1985,0.00284859784959767
"1014","BHS",1986,0.00302085492310348
"1015","BHS",1987,0.00300221315881036
"1016","BHS",1988,0.00280890616348529
"1017","BHS",1989,0.00315796373255793
"1018","BHS",1990,0.00296279328594481
"1019","BHS",1991,0.00328679459743783
"1020","BHS",1992,0.00327743065004354
"1021","BHS",1993,0.0032997723079021
"1022","BHS",1994,0.00336511289912727
"1023","BHS",1995,0.00337781962519419
"1024","BHS",1996,0.00311108405060466
"1025","BHS",1997,0.00293909112917266
"1026","BHS",1998,0.00309955467012485
"1027","BHS",1999,0.00292865284109364
"1028","BHS",2000,0.00368170088169102
"1029","BHS",2001,0.00348422679963688
"1030","BHS",2002,0.00347935628067263
"1031","BHS",2003,0.00339851613248566
"1032","BHS",2004,0.00325199264922506
"1033","BHS",2005,0.00337717738714119
"1034","BHS",2006,0.00295204028700795
"1035","BHS",2007,0.00275957337764341
"1036","BHS",2008,0.00283314673461657
"1037","BHS",2009,0.00281757241499142
"1038","BHS",2010,0.00262654648706009
"1039","BHS",2011,0.00274458903468705
"1040","BHS",2012,0.00256790266613444
"1041","BHS",2013,0.00268182728599922
"1042","BHS",2014,0.00258864962785239
"1043","BHS",2015,Inf
"1044","BHS",2016,Inf
"1045","BHS",2017,Inf
"1046","BHS",2018,Inf
"1047","BHS",2019,Inf
"1048","BHS",2020,Inf
"1049","BHS",2021,Inf
"1050","BHS",2022,Inf
"1051","BIH",1973,Inf
"1052","BIH",1974,Inf
"1053","BIH",1975,Inf
"1054","BIH",1976,Inf
"1055","BIH",1977,Inf
"1056","BIH",1978,Inf
"1057","BIH",1979,Inf
"1058","BIH",1980,Inf
"1059","BIH",1981,Inf
"1060","BIH",1982,Inf
"1061","BIH",1983,Inf
"1062","BIH",1984,Inf
"1063","BIH",1985,Inf
"1064","BIH",1986,Inf
"1065","BIH",1987,Inf
"1066","BIH",1988,Inf
"1067","BIH",1989,Inf
"1068","BIH",1990,Inf
"1069","BIH",1991,Inf
"1070","BIH",1992,Inf
"1071","BIH",1993,Inf
"1072","BIH",1994,Inf
"1073","BIH",1995,Inf
"1074","BIH",1996,Inf
"1075","BIH",1997,Inf
"1076","BIH",1998,Inf
"1077","BIH",1999,Inf
"1078","BIH",2000,Inf
"1079","BIH",2001,Inf
"1080","BIH",2002,Inf
"1081","BIH",2003,Inf
"1082","BIH",2004,Inf
"1083","BIH",2005,Inf
"1084","BIH",2006,Inf
"1085","BIH",2007,Inf
"1086","BIH",2008,Inf
"1087","BIH",2009,Inf
"1088","BIH",2010,Inf
"1089","BIH",2011,Inf
"1090","BIH",2012,Inf
"1091","BIH",2013,Inf
"1092","BIH",2014,Inf
"1093","BIH",2015,Inf
"1094","BIH",2016,Inf
"1095","BIH",2017,Inf
"1096","BIH",2018,Inf
"1097","BIH",2019,Inf
"1098","BIH",2020,Inf
"1099","BIH",2021,Inf
"1100","BIH",2022,Inf
"1101","BLR",1973,Inf
"1102","BLR",1974,Inf
"1103","BLR",1975,Inf
"1104","BLR",1976,Inf
"1105","BLR",1977,Inf
"1106","BLR",1978,Inf
"1107","BLR",1979,Inf
"1108","BLR",1980,Inf
"1109","BLR",1981,Inf
"1110","BLR",1982,Inf
"1111","BLR",1983,Inf
"1112","BLR",1984,Inf
"1113","BLR",1985,Inf
"1114","BLR",1986,Inf
"1115","BLR",1987,Inf
"1116","BLR",1988,Inf
"1117","BLR",1989,Inf
"1118","BLR",1990,0.00938401945289652
"1119","BLR",1991,Inf
"1120","BLR",1992,Inf
"1121","BLR",1993,Inf
"1122","BLR",1994,Inf
"1123","BLR",1995,Inf
"1124","BLR",1996,Inf
"1125","BLR",1997,Inf
"1126","BLR",1998,Inf
"1127","BLR",1999,Inf
"1128","BLR",2000,Inf
"1129","BLR",2001,Inf
"1130","BLR",2002,Inf
"1131","BLR",2003,Inf
"1132","BLR",2004,0.00377663554624894
"1133","BLR",2005,0.00337215984853399
"1134","BLR",2006,0.00332737577787562
"1135","BLR",2007,0.00293601544192215
"1136","BLR",2008,Inf
"1137","BLR",2009,Inf
"1138","BLR",2010,Inf
"1139","BLR",2011,Inf
"1140","BLR",2012,Inf
"1141","BLR",2013,Inf
"1142","BLR",2014,Inf
"1143","BLR",2015,Inf
"1144","BLR",2016,Inf
"1145","BLR",2017,Inf
"1146","BLR",2018,Inf
"1147","BLR",2019,Inf
"1148","BLR",2020,Inf
"1149","BLR",2021,Inf
"1150","BLR",2022,Inf
"1151","BLZ",1973,0.00408589967547732
"1152","BLZ",1974,0.00383111454693602
"1153","BLZ",1975,0.00329303926795329
"1154","BLZ",1976,0.00304376986905423
"1155","BLZ",1977,0.00292582611531524
"1156","BLZ",1978,0.0024357396701678
"1157","BLZ",1979,0.00228344748939443
"1158","BLZ",1980,0.00209158910673523
"1159","BLZ",1981,0.00199991374116966
"1160","BLZ",1982,0.00202487219159564
"1161","BLZ",1983,0.00220997822839007
"1162","BLZ",1984,0.00238194434478976
"1163","BLZ",1985,0.00229621417201129
"1164","BLZ",1986,0.00264303349150033
"1165","BLZ",1987,0.00288045057858182
"1166","BLZ",1988,0.00274388459693402
"1167","BLZ",1989,0.00275274934294318
"1168","BLZ",1990,0.00238568152608789
"1169","BLZ",1991,0.00253342182889064
"1170","BLZ",1992,0.00238726958946223
"1171","BLZ",1993,0.00219313709750604
"1172","BLZ",1994,0.00200994290192197
"1173","BLZ",1995,0.00189633581487602
"1174","BLZ",1996,0.00175850278904469
"1175","BLZ",1997,0.00151580419694684
"1176","BLZ",1998,0.00155960241516361
"1177","BLZ",1999,0.00162319599645998
"1178","BLZ",2000,0.0015716642328584
"1179","BLZ",2001,0.00200939392772787
"1180","BLZ",2002,0.00168577025974698
"1181","BLZ",2003,0.00170538466993777
"1182","BLZ",2004,0.00169213676229391
"1183","BLZ",2005,0.001537800196501
"1184","BLZ",2006,0.00129682784232508
"1185","BLZ",2007,0.00163163830357473
"1186","BLZ",2008,0.00156895130014125
"1187","BLZ",2009,0.00135350840622734
"1188","BLZ",2010,0.0012999240813394
"1189","BLZ",2011,0.00128191603219533
"1190","BLZ",2012,0.00110609794114683
"1191","BLZ",2013,0.00116800316778511
"1192","BLZ",2014,0.00109198606673295
"1193","BLZ",2015,Inf
"1194","BLZ",2016,Inf
"1195","BLZ",2017,Inf
"1196","BLZ",2018,Inf
"1197","BLZ",2019,Inf
"1198","BLZ",2020,Inf
"1199","BLZ",2021,Inf
"1200","BLZ",2022,Inf
"1201","BMU",1973,Inf
"1202","BMU",1974,Inf
"1203","BMU",1975,Inf
"1204","BMU",1976,Inf
"1205","BMU",1977,Inf
"1206","BMU",1978,Inf
"1207","BMU",1979,Inf
"1208","BMU",1980,Inf
"1209","BMU",1981,Inf
"1210","BMU",1982,Inf
"1211","BMU",1983,Inf
"1212","BMU",1984,Inf
"1213","BMU",1985,Inf
"1214","BMU",1986,Inf
"1215","BMU",1987,Inf
"1216","BMU",1988,Inf
"1217","BMU",1989,Inf
"1218","BMU",1990,0.000677136106104292
"1219","BMU",1991,0.00076558854077259
"1220","BMU",1992,0.00103532149417665
"1221","BMU",1993,0.00113147500319329
"1222","BMU",1994,0.00278893228692264
"1223","BMU",1995,0.00262745695498796
"1224","BMU",1996,0.0023661520562202
"1225","BMU",1997,0.00150774503396499
"1226","BMU",1998,0.00128423631783315
"1227","BMU",1999,0.0012569202529722
"1228","BMU",2000,0.00101748655947972
"1229","BMU",2001,0.00101672748454389
"1230","BMU",2002,0.0010281078329025
"1231","BMU",2003,0.00104076506015077
"1232","BMU",2004,0.000953705612813962
"1233","BMU",2005,0.000910434645149069
"1234","BMU",2006,0.000858547547534763
"1235","BMU",2007,0.000830570437554964
"1236","BMU",2008,0.000711238824487337
"1237","BMU",2009,0.000691510955631433
"1238","BMU",2010,0.000651045027712437
"1239","BMU",2011,0.000577306768616445
"1240","BMU",2012,0.000614754655797337
"1241","BMU",2013,0.000626005874778347
"1242","BMU",2014,0.000510747404055797
"1243","BMU",2015,Inf
"1244","BMU",2016,Inf
"1245","BMU",2017,Inf
"1246","BMU",2018,Inf
"1247","BMU",2019,Inf
"1248","BMU",2020,Inf
"1249","BMU",2021,Inf
"1250","BMU",2022,Inf
"1251","BOL",1973,Inf
"1252","BOL",1974,Inf
"1253","BOL",1975,Inf
"1254","BOL",1976,Inf
"1255","BOL",1977,Inf
"1256","BOL",1978,Inf
"1257","BOL",1979,Inf
"1258","BOL",1980,Inf
"1259","BOL",1981,0.00102349410541038
"1260","BOL",1982,0.00100076913070308
"1261","BOL",1983,0.00100346363448852
"1262","BOL",1984,0.00102977453140529
"1263","BOL",1985,0.00101779911499964
"1264","BOL",1986,0.000950649629603828
"1265","BOL",1987,0.00100776877572879
"1266","BOL",1988,0.000888827148714084
"1267","BOL",1989,0.000848554264019588
"1268","BOL",1990,0.000846437258854741
"1269","BOL",1991,0.000848315174304815
"1270","BOL",1992,0.000645810648355041
"1271","BOL",1993,0.000683110379459461
"1272","BOL",1994,0.000723459722917048
"1273","BOL",1995,0.000735913487415076
"1274","BOL",1996,0.000795538957925681
"1275","BOL",1997,0.000786971240196902
"1276","BOL",1998,0.000722703125298966
"1277","BOL",1999,0.000734582759139812
"1278","BOL",2000,0.0007310726394585
"1279","BOL",2001,0.000746925774626174
"1280","BOL",2002,0.00075889330248334
"1281","BOL",2003,0.000794673936861751
"1282","BOL",2004,0.000832622192954228
"1283","BOL",2005,0.000831601429703477
"1284","BOL",2006,0.000829921685366577
"1285","BOL",2007,0.000828837322695923
"1286","BOL",2008,0.000808792794432665
"1287","BOL",2009,0.00089550969941273
"1288","BOL",2010,0.000844882519510443
"1289","BOL",2011,0.000917855617821147
"1290","BOL",2012,0.000834282148315976
"1291","BOL",2013,0.000812974804393888
"1292","BOL",2014,0.000757195272789382
"1293","BOL",2015,Inf
"1294","BOL",2016,Inf
"1295","BOL",2017,Inf
"1296","BOL",2018,Inf
"1297","BOL",2019,Inf
"1298","BOL",2020,Inf
"1299","BOL",2021,Inf
"1300","BOL",2022,Inf
"1301","BRA",1973,0.00102551870911892
"1302","BRA",1974,0.000977986249584752
"1303","BRA",1975,0.000956448111259357
"1304","BRA",1976,0.000930535419336412
"1305","BRA",1977,0.000915973802102002
"1306","BRA",1978,0.000898825011738121
"1307","BRA",1979,0.00087589963122232
"1308","BRA",1980,0.000879089160247245
"1309","BRA",1981,0.000873706328660482
"1310","BRA",1982,0.000871522322623138
"1311","BRA",1983,0.000851336387699588
"1312","BRA",1984,0.00081766589516631
"1313","BRA",1985,0.000789010379128707
"1314","BRA",1986,0.000761220351930758
"1315","BRA",1987,0.000760557279204154
"1316","BRA",1988,0.000774430615544897
"1317","BRA",1989,0.000793798807697806
"1318","BRA",1990,0.000844920134251865
"1319","BRA",1991,0.000934733442898398
"1320","BRA",1992,0.000928831608235646
"1321","BRA",1993,0.000920918989464293
"1322","BRA",1994,0.000899142157469656
"1323","BRA",1995,0.000893222812110472
"1324","BRA",1996,0.000870979259443791
"1325","BRA",1997,0.000850882612685335
"1326","BRA",1998,0.000843239319257662
"1327","BRA",1999,0.00084563657201891
"1328","BRA",2000,0.000863222658212277
"1329","BRA",2001,0.00086904469470937
"1330","BRA",2002,0.000857398969336285
"1331","BRA",2003,0.00086277274257741
"1332","BRA",2004,0.00083548119597741
"1333","BRA",2005,0.00083278640530351
"1334","BRA",2006,0.00081352628476549
"1335","BRA",2007,0.000785935032489674
"1336","BRA",2008,0.000759591105583098
"1337","BRA",2009,0.000800871099757057
"1338","BRA",2010,0.000731126163593433
"1339","BRA",2011,0.000733912214034449
"1340","BRA",2012,0.000709797498535327
"1341","BRA",2013,0.00069362936914377
"1342","BRA",2014,0.00068436816408133
"1343","BRA",2015,Inf
"1344","BRA",2016,Inf
"1345","BRA",2017,Inf
"1346","BRA",2018,Inf
"1347","BRA",2019,Inf
"1348","BRA",2020,Inf
"1349","BRA",2021,Inf
"1350","BRA",2022,Inf
"1351","BRB",1973,Inf
"1352","BRB",1974,Inf
"1353","BRB",1975,Inf
"1354","BRB",1976,Inf
"1355","BRB",1977,Inf
"1356","BRB",1978,Inf
"1357","BRB",1979,Inf
"1358","BRB",1980,Inf
"1359","BRB",1981,Inf
"1360","BRB",1982,Inf
"1361","BRB",1983,Inf
"1362","BRB",1984,Inf
"1363","BRB",1985,Inf
"1364","BRB",1986,Inf
"1365","BRB",1987,Inf
"1366","BRB",1988,Inf
"1367","BRB",1989,Inf
"1368","BRB",1990,Inf
"1369","BRB",1991,Inf
"1370","BRB",1992,Inf
"1371","BRB",1993,Inf
"1372","BRB",1994,Inf
"1373","BRB",1995,Inf
"1374","BRB",1996,Inf
"1375","BRB",1997,Inf
"1376","BRB",1998,Inf
"1377","BRB",1999,Inf
"1378","BRB",2000,Inf
"1379","BRB",2001,Inf
"1380","BRB",2002,Inf
"1381","BRB",2003,Inf
"1382","BRB",2004,Inf
"1383","BRB",2005,Inf
"1384","BRB",2006,Inf
"1385","BRB",2007,Inf
"1386","BRB",2008,Inf
"1387","BRB",2009,Inf
"1388","BRB",2010,Inf
"1389","BRB",2011,Inf
"1390","BRB",2012,Inf
"1391","BRB",2013,Inf
"1392","BRB",2014,Inf
"1393","BRB",2015,Inf
"1394","BRB",2016,Inf
"1395","BRB",2017,Inf
"1396","BRB",2018,Inf
"1397","BRB",2019,Inf
"1398","BRB",2020,Inf
"1399","BRB",2021,Inf
"1400","BRB",2022,Inf
"1401","BRN",1973,0.000404325372737342
"1402","BRN",1974,0.000230496716315457
"1403","BRN",1975,0.000188595698973309
"1404","BRN",1976,0.000144930546316608
"1405","BRN",1977,0.000143281768931625
"1406","BRN",1978,0.000159487594327854
"1407","BRN",1979,0.000163857198471651
"1408","BRN",1980,0.000121685113704924
"1409","BRN",1981,0.000132467835525552
"1410","BRN",1982,0.000129380324928078
"1411","BRN",1983,0.0001271273438678
"1412","BRN",1984,0.000108408205547667
"1413","BRN",1985,0.000108129213791463
"1414","BRN",1986,0.000131164190655866
"1415","BRN",1987,0.000133186870716278
"1416","BRN",1988,0.000170203160062562
"1417","BRN",1989,0.000157259123459296
"1418","BRN",1990,0.000143509261888923
"1419","BRN",1991,0.000139996347007891
"1420","BRN",1992,0.000133785376938826
"1421","BRN",1993,0.000142373424108797
"1422","BRN",1994,0.00015803145016771
"1423","BRN",1995,0.000158383393065712
"1424","BRN",1996,0.000156384115441545
"1425","BRN",1997,0.00015729755750738
"1426","BRN",1998,0.000156301771715822
"1427","BRN",1999,0.000155862872437553
"1428","BRN",2000,0.000155396462428834
"1429","BRN",2001,0.000175104523555905
"1430","BRN",2002,0.0001787377521546
"1431","BRN",2003,0.000153139001501274
"1432","BRN",2004,0.000170090693813719
"1433","BRN",2005,0.000180684495342102
"1434","BRN",2006,0.000131450790706618
"1435","BRN",2007,0.000132180380099354
"1436","BRN",2008,0.000120361854284849
"1437","BRN",2009,0.000147462531152106
"1438","BRN",2010,0.000135569462924206
"1439","BRN",2011,0.000117996497001619
"1440","BRN",2012,0.000117972206907543
"1441","BRN",2013,0.000157923174431919
"1442","BRN",2014,0.000131336443520249
"1443","BRN",2015,Inf
"1444","BRN",2016,Inf
"1445","BRN",2017,Inf
"1446","BRN",2018,Inf
"1447","BRN",2019,Inf
"1448","BRN",2020,Inf
"1449","BRN",2021,Inf
"1450","BRN",2022,Inf
"1451","BTN",1973,0.000277547966275849
"1452","BTN",1974,0.000251110821074825
"1453","BTN",1975,0.00024216984008002
"1454","BTN",1976,0.000230846369206279
"1455","BTN",1977,0.000215627512396766
"1456","BTN",1978,0.000156502184389228
"1457","BTN",1979,0.000154701616798371
"1458","BTN",1980,0.000207794470383499
"1459","BTN",1981,0.000210146609240097
"1460","BTN",1982,0.000200222319029156
"1461","BTN",1983,0.000199604264528816
"1462","BTN",1984,0.000199520830284267
"1463","BTN",1985,0.000203261027666924
"1464","BTN",1986,0.000199424167210844
"1465","BTN",1987,0.000200846850281034
"1466","BTN",1988,0.000201664495130866
"1467","BTN",1989,0.000206176147050967
"1468","BTN",1990,0.000198168060547193
"1469","BTN",1991,0.000274839368539149
"1470","BTN",1992,0.000308167175706223
"1471","BTN",1993,0.000289253142140657
"1472","BTN",1994,0.00027405583357749
"1473","BTN",1995,0.000269791808381061
"1474","BTN",1996,0.00030191457707995
"1475","BTN",1997,0.000286094734895871
"1476","BTN",1998,0.00032227276649778
"1477","BTN",1999,0.000296419300569345
"1478","BTN",2000,0.000361787021973841
"1479","BTN",2001,0.000339000289656183
"1480","BTN",2002,0.000365704353406183
"1481","BTN",2003,0.000361052361969555
"1482","BTN",2004,0.000365389376949455
"1483","BTN",2005,0.000317799784586289
"1484","BTN",2006,0.000321984834515971
"1485","BTN",2007,0.000336255200422236
"1486","BTN",2008,0.00032075543660414
"1487","BTN",2009,0.000379890178823638
"1488","BTN",2010,0.000368556877446581
"1489","BTN",2011,0.000368129817347452
"1490","BTN",2012,0.000370867279915716
"1491","BTN",2013,0.000402000065686636
"1492","BTN",2014,0.000384428419394438
"1493","BTN",2015,Inf
"1494","BTN",2016,Inf
"1495","BTN",2017,Inf
"1496","BTN",2018,Inf
"1497","BTN",2019,Inf
"1498","BTN",2020,Inf
"1499","BTN",2021,Inf
"1500","BTN",2022,Inf
"1501","BWA",1973,Inf
"1502","BWA",1974,Inf
"1503","BWA",1975,Inf
"1504","BWA",1976,Inf
"1505","BWA",1977,Inf
"1506","BWA",1978,Inf
"1507","BWA",1979,Inf
"1508","BWA",1980,Inf
"1509","BWA",1981,Inf
"1510","BWA",1982,Inf
"1511","BWA",1983,Inf
"1512","BWA",1984,Inf
"1513","BWA",1985,Inf
"1514","BWA",1986,Inf
"1515","BWA",1987,Inf
"1516","BWA",1988,Inf
"1517","BWA",1989,Inf
"1518","BWA",1990,Inf
"1519","BWA",1991,Inf
"1520","BWA",1992,Inf
"1521","BWA",1993,Inf
"1522","BWA",1994,Inf
"1523","BWA",1995,Inf
"1524","BWA",1996,Inf
"1525","BWA",1997,Inf
"1526","BWA",1998,Inf
"1527","BWA",1999,Inf
"1528","BWA",2000,Inf
"1529","BWA",2001,Inf
